DUA;0.516102947737777;jsoup-1_5_2-2;OCHIAI;62;61;11638;00 min, 11 sec
DUA;0.24000000000000002;jsoup-1_5_2-2;JACCARD;110;108;11638;00 min, 11 sec
DUA;0.8442906574394464;jsoup-1_5_2-2;TARANTULA;143;121;11638;00 min, 11 sec
LINE;0.8609964069287286;jsoup-1_5_2-2;MINUS;21;12;8518;00 min, 08 sec
LINE;0.8676928398478034;jsoup-1_5_2-2;WONG3;21;12;8518;00 min, 08 sec
LINE;0.9452054794520548;jsoup-1_5_2-2;OP;21;12;8518;00 min, 08 sec
LINE;0.7777777777777778;jsoup-1_5_2-2;DRT;21;12;8518;00 min, 08 sec
LINE;0.6538461538461539;jsoup-1_5_2-2;MCCON;30;21;8518;00 min, 08 sec
LINE;0.1;jsoup-1_5_2-2;ZOLTAR;30;21;8518;00 min, 08 sec
LINE;0.6538461538461539;jsoup-1_5_2-2;KULCZYNSKI2;30;21;8518;00 min, 08 sec
LINE;0.31622776601683794;jsoup-1_5_2-2;OCHIAI;74;65;8518;00 min, 08 sec
LINE;0.1;jsoup-1_5_2-2;JACCARD;201;175;8518;00 min, 08 sec
LINE;0.7648902821316614;jsoup-1_5_2-2;TARANTULA;233;222;8518;00 min, 08 sec
DUA;0.9808429118773945;jsoup-1_5_2-3;TARANTULA;5;5;12418;00 min, 12 sec
DUA;0.9895229376462211;jsoup-1_5_2-3;MINUS;5;5;12418;00 min, 12 sec
DUA;0.6666714984843796;jsoup-1_5_2-3;ZOLTAR;5;5;12418;00 min, 12 sec
DUA;0.9882075471698113;jsoup-1_5_2-3;OP;5;5;12418;00 min, 12 sec
DUA;0.8164965809277259;jsoup-1_5_2-3;OCHIAI;5;5;12418;00 min, 12 sec
DUA;0.6666666666666666;jsoup-1_5_2-3;JACCARD;5;5;12418;00 min, 12 sec
DUA;0.5314217443249701;jsoup-1_5_2-3;MCCON;6;6;12418;00 min, 12 sec
DUA;0.9809160305343513;jsoup-1_5_2-3;DRT;6;5;12418;00 min, 12 sec
DUA;0.5314217443249701;jsoup-1_5_2-3;KULCZYNSKI2;6;6;12418;00 min, 12 sec
DUA;0.5929113924050633;jsoup-1_5_2-3;WONG3;336;336;12418;00 min, 12 sec
LINE;0.842443729903537;jsoup-1_5_2-3;DRT;17;9;8034;00 min, 08 sec
LINE;0.234375;jsoup-1_5_2-3;JACCARD;17;9;8034;00 min, 08 sec
LINE;0.8778054862842893;jsoup-1_5_2-3;OP;17;9;8034;00 min, 08 sec
LINE;0.234375;jsoup-1_5_2-3;ZOLTAR;17;9;8034;00 min, 08 sec
LINE;0.8419354838709678;jsoup-1_5_2-3;TARANTULA;17;9;8034;00 min, 08 sec
LINE;0.9120967741935484;jsoup-1_5_2-3;MINUS;17;9;8034;00 min, 08 sec
LINE;0.9521484375;jsoup-1_5_2-3;KULCZYNSKI2;17;9;8034;00 min, 08 sec
LINE;0.9521484375;jsoup-1_5_2-3;MCCON;17;9;8034;00 min, 08 sec
LINE;0.4841229182759272;jsoup-1_5_2-3;OCHIAI;17;9;8034;00 min, 08 sec
LINE;0.56412876852325;jsoup-1_5_2-3;WONG3;2691;2683;8034;00 min, 08 sec
DUA;0.0;jsoup-1_5_2-4;ZOLTAR;1128;1129;13120;00 min, 13 sec
DUA;0.0;jsoup-1_5_2-4;TARANTULA;1128;274;13120;00 min, 13 sec
DUA;0.0;jsoup-1_5_2-4;DRT;1128;274;13120;00 min, 13 sec
DUA;0.0;jsoup-1_5_2-4;KULCZYNSKI2;1128;274;13120;00 min, 13 sec
DUA;0.0;jsoup-1_5_2-4;MCCON;1128;274;13120;00 min, 13 sec
DUA;0.0;jsoup-1_5_2-4;OP;1128;1128;13120;00 min, 13 sec
DUA;0.0;jsoup-1_5_2-4;OCHIAI;1128;274;13120;00 min, 13 sec
DUA;0.0;jsoup-1_5_2-4;JACCARD;1128;274;13120;00 min, 13 sec
DUA;0.0;jsoup-1_5_2-4;MINUS;1128;1128;13120;00 min, 13 sec
DUA;0.0;jsoup-1_5_2-4;WONG3;1128;1128;13120;00 min, 13 sec
LINE;1.0;jsoup-1_5_2-4;WONG3;2674;1;8049;00 min, 08 sec
LINE;0.15153579369223266;jsoup-1_5_2-4;MINUS;3125;452;8049;00 min, 08 sec
LINE;0.41919191919191917;jsoup-1_5_2-4;OP;3125;452;8049;00 min, 08 sec
LINE;0.0;jsoup-1_5_2-4;DRT;4346;452;8049;00 min, 08 sec
LINE;0.0;jsoup-1_5_2-4;TARANTULA;4346;452;8049;00 min, 08 sec
LINE;0.0;jsoup-1_5_2-4;MCCON;4346;452;8049;00 min, 08 sec
LINE;0.0;jsoup-1_5_2-4;ZOLTAR;4346;452;8049;00 min, 08 sec
LINE;0.0;jsoup-1_5_2-4;JACCARD;4346;452;8049;00 min, 08 sec
LINE;0.0;jsoup-1_5_2-4;KULCZYNSKI2;4346;452;8049;00 min, 08 sec
LINE;0.0;jsoup-1_5_2-4;OCHIAI;4346;452;8049;00 min, 08 sec
DUA;1.0;jsoup-1_5_2-5;ZOLTAR;3;1;12215;00 min, 12 sec
DUA;1.0;jsoup-1_5_2-5;JACCARD;3;1;12215;00 min, 12 sec
DUA;1.0;jsoup-1_5_2-5;OCHIAI;3;1;12215;00 min, 12 sec
